Förvaltning;Leverantör;Organisationsnummer;Verifikationsnummer;Konto;Kontotext;Belopp exkl moms
Utbildningsnämnden;ORANGEGAS SVERIGE AB;5566698543;6101611661;6914;Drivmedel fordonsgas;1 199,21
Utbildningsnämnden;ORANGEGAS SVERIGE AB;5566698543;6101611660;6914;Drivmedel fordonsgas;1 310,40
Utbildningsnämnden;ORANGEGAS SVERIGE AB;5566698543;6101611665;6914;Drivmedel fordonsgas;583,57
Utbildningsnämnden;ORANGEGAS SVERIGE AB;5566698543;6101611665;6914;Drivmedel fordonsgas;583,56
Utbildningsnämnden;ORANGEGAS SVERIGE AB;5566698543;6101611664;6914;Drivmedel fordonsgas;1 068,08
Socialnämnd Sydväst;ORANGEGAS SVERIGE AB;5566698543;1651135794;6914;Drivmedel fordonsgas;1 614,41
Socialnämnd Sydväst;ORANGEGAS SVERIGE AB;5566698543;1651133575;6914;Drivmedel fordonsgas;747,13
Socialnämnd Sydväst;ORANGEGAS SVERIGE AB;5566698543;1651133574;6914;Drivmedel fordonsgas;834,50
Socialnämnd Sydväst;ORANGEGAS SVERIGE AB;5566698543;1651133576;6914;Drivmedel fordonsgas;440,79
Socialnämnd Sydväst;ORANGEGAS SVERIGE AB;5566698543;1651133573;6914;Drivmedel fordonsgas;775,24
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001292941;6914;Drivmedel fordonsgas;470,19
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001292941;6914;Drivmedel fordonsgas;470,19
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001292941;6914;Drivmedel fordonsgas;470,19
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001292941;6914;Drivmedel fordonsgas;470,19
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001297069;6914;Drivmedel fordonsgas;1 087,99
Stadsmiljönämnden;ORANGEGAS SVERIGE AB;5566698543;4001291531;6914;Drivmedel fordonsgas;1 315,90
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410964;6914;Drivmedel fordonsgas;1 456,81
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410951;6914;Drivmedel fordonsgas;968,71
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410955;6914;Drivmedel fordonsgas;861,01
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410955;6914;Drivmedel fordonsgas;861,01
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410966;6914;Drivmedel fordonsgas;1 789,64
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410962;6914;Drivmedel fordonsgas;2 555,91
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410954;6914;Drivmedel fordonsgas;762,49
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410952;6914;Drivmedel fordonsgas;556,72
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410949;6914;Drivmedel fordonsgas;776,72
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410948;6914;Drivmedel fordonsgas;1 022,39
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410968;6914;Drivmedel fordonsgas;1 591,18
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410968;6914;Drivmedel fordonsgas;1 591,18
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410967;6914;Drivmedel fordonsgas;968,77
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410957;6232;Naturgas;2 871,22
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410953;6914;Drivmedel fordonsgas;799,14
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410946;6914;Drivmedel fordonsgas;1 353,54
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410950;6914;Drivmedel fordonsgas;3 903,21
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410965;6914;Drivmedel fordonsgas;1 802,46
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410960;6914;Drivmedel fordonsgas;475,29
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410959;6914;Drivmedel fordonsgas;4 461,17
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410955;6914;Drivmedel fordonsgas;861,02
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410959;6914;Drivmedel fordonsgas;2 197,30
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410955;6914;Drivmedel fordonsgas;861,01
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410947;6914;Drivmedel fordonsgas;286,48
Nämnden för funktionsstöd;ORANGEGAS SVERIGE AB;5566698543;1611410947;6914;Drivmedel fordonsgas;286,38
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685604;6914;Drivmedel fordonsgas;2 575,23
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685622;6914;Drivmedel fordonsgas;10 344,00
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685610;6914;Drivmedel fordonsgas;1 194,81
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685610;6914;Drivmedel fordonsgas;1 194,81
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601697171;6914;Drivmedel fordonsgas;347,99
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601697191;6914;Drivmedel fordonsgas;581,68
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601654781;6329;Hyra/leasing övriga inventarier;3 184,00
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685623;6991;Övriga kostnader transportmedel;3 489,65
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601667330;6951;Hyra/leasing bilar o andra transportmedel;3 116,08
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685609;6914;Drivmedel fordonsgas;3 860,73
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685606;6914;Drivmedel fordonsgas;4 672,05
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685614;6914;Drivmedel fordonsgas;1 359,92
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685620;6914;Drivmedel fordonsgas;1 768,04
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685593;6914;Drivmedel fordonsgas;478,32
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685594;6914;Drivmedel fordonsgas;7 848,75
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685591;6914;Drivmedel fordonsgas;971,15
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601641275;6914;Drivmedel fordonsgas;3 255,75
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685611;6914;Drivmedel fordonsgas;4 094,40
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685618;6914;Drivmedel fordonsgas;801,68
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685621;6914;Drivmedel fordonsgas;396,72
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685627;6914;Drivmedel fordonsgas;1 604,72
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685615;6914;Drivmedel fordonsgas;709,62
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685612;6914;Drivmedel fordonsgas;525,62
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685598;6914;Drivmedel fordonsgas;525,28
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685598;6914;Drivmedel fordonsgas;259,04
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685603;6914;Drivmedel fordonsgas;678,40
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685613;6914;Drivmedel fordonsgas;400,07
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685616;6914;Drivmedel fordonsgas;1 029,50
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685624;6914;Drivmedel fordonsgas;1 299,93
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601697186;6914;Drivmedel fordonsgas;5 171,18
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601667346;6914;Drivmedel fordonsgas;434,36
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685605;6914;Drivmedel fordonsgas;315,25
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685602;6914;Drivmedel fordonsgas;4 845,69
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685598;6914;Drivmedel fordonsgas;1 244,93
Äldre samt vård- och omsorgsnämnden;ORANGEGAS SVERIGE AB;5566698543;1601685598;6914;Drivmedel fordonsgas;449,89
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786937;6914;Drivmedel fordonsgas;376,72
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786933;6914;Drivmedel fordonsgas;456,08
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786932;6914;Drivmedel fordonsgas;626,48
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786934;6914;Drivmedel fordonsgas;759,14
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786935;6914;Drivmedel fordonsgas;725,52
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786936;6914;Drivmedel fordonsgas;730,48
Förskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6081786938;6914;Drivmedel fordonsgas;508,04
Socialnämnd Nordost;ORANGEGAS SVERIGE AB;5566698543;1631115096;6915;Övriga driv- och smörjmedel;1 814,84
Socialnämnd Nordost;ORANGEGAS SVERIGE AB;5566698543;1631115097;6914;Drivmedel fordonsgas;803,90
Socialnämnd Nordost;ORANGEGAS SVERIGE AB;5566698543;1631115096;6915;Övriga driv- och smörjmedel;1 814,84
Nämnden för Intraservice;ORANGEGAS SVERIGE AB;5566698543;601188750;6914;Drivmedel fordonsgas;2 427,13
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185097;6914;Drivmedel fordonsgas;729,55
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185102;6914;Drivmedel fordonsgas;644,86
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185098;6914;Drivmedel fordonsgas;468,85
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185100;6914;Drivmedel fordonsgas;1 960,09
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185101;6914;Drivmedel fordonsgas;439,26
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302197534;6914;Drivmedel fordonsgas;1 586,48
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302197537;6914;Drivmedel fordonsgas;2 730,31
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302197538;6914;Drivmedel fordonsgas;630,37
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302197540;6914;Drivmedel fordonsgas;2 006,49
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302197535;6914;Drivmedel fordonsgas;739,90
Stadsfastighetsnämnden;ORANGEGAS SVERIGE AB;5566698543;2302185096;6914;Drivmedel fordonsgas;1 417,69
Grundskolenämnden;ORANGEGAS SVERIGE AB;5566698543;6092223078;6914;Drivmedel fordonsgas;768,77
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083888;6914;Drivmedel fordonsgas;418,39
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083889;6914;Drivmedel fordonsgas;499,25
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083895;6914;Drivmedel fordonsgas;348,87
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083896;6914;Drivmedel fordonsgas;361,56
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083898;6914;Drivmedel fordonsgas;638,36
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083902;6914;Drivmedel fordonsgas;364,71
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083891;6914;Drivmedel fordonsgas;431,21
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083893;6914;Drivmedel fordonsgas;259,24
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083900;6914;Drivmedel fordonsgas;343,25
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083901;6914;Drivmedel fordonsgas;375,98
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083894;6914;Drivmedel fordonsgas;742,43
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083899;6914;Drivmedel fordonsgas;1 073,56
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661083897;6914;Drivmedel fordonsgas;601,58
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661085235;6914;Drivmedel fordonsgas;756,04
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661085243;6914;Drivmedel fordonsgas;491,95
Socialnämnd Hisingen;ORANGEGAS SVERIGE AB;5566698543;1661085237;6911;Drivmedel bensin;795,98
Stadsbyggnadsnämnden;RADAR ARKITEKTUR O PLANERING AB;5566706197;3001074249;7511;Inhyrd personal;40 297,62
Socialnämnd Nordost;INSIKTEN HVB AB;5566711080;1631115682;4630;Köp av huvudverksamhet;252 000,00
Nämnden för funktionsstöd;PATER ASSISTANS AB;5566711593;1611409869;4630;Köp av huvudverksamhet;16 604,00
Stadsbyggnadsnämnden;MARKÖR MARKNAD OCH KOMMUNIKATION AB;5566711650;3001074247;7459;Övriga konsulttjänster;18 024,65
Stadsbyggnadsnämnden;MARKÖR MARKNAD OCH KOMMUNIKATION AB;5566711650;3001074247;7459;Övriga konsulttjänster;33 475,35
Vuxenutbildningsnämnden;MARKÖR MARKNAD OCH KOMMUNIKATION AB;5566711650;6251057821;7459;Övriga konsulttjänster;43 000,00
Vuxenutbildningsnämnden;MARKÖR MARKNAD OCH KOMMUNIKATION AB;5566711650;6251056884;7459;Övriga konsulttjänster;131 781,53
Vuxenutbildningsnämnden;MARKÖR MARKNAD OCH KOMMUNIKATION AB;5566711650;6251057645;7459;Övriga konsulttjänster;-19 950,50
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409946;4630;Köp av huvudverksamhet;1 451,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409947;4630;Köp av huvudverksamhet;4 029,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611413583;4630;Köp av huvudverksamhet;45 566,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611413585;4630;Köp av huvudverksamhet;143 517,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409943;4630;Köp av huvudverksamhet;4 445,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409944;4630;Köp av huvudverksamhet;9 087,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409945;4630;Köp av huvudverksamhet;9 504,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409948;4630;Köp av huvudverksamhet;2 880,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409949;4630;Köp av huvudverksamhet;1 451,00
Nämnden för funktionsstöd;OMSORGSHUSET I STOCKHOLM AB;5566723267;1611409950;4630;Köp av huvudverksamhet;5 411,00
Stadsfastighetsnämnden;GODEL I SVERIGE AB;5566729926;2302189205;6211;El;59,00
Stadsfastighetsnämnden;GODEL I SVERIGE AB;5566729926;2302189210;6211;El;443,10
Socialnämnd Centrum;ENTERCARD GROUP AB;5566730585;1641093694;7611;Avgifter;-67,67
Socialnämnd Centrum;SECURE A KEY;5566732730;1641093592;7499;Övriga främmande tjänster;1 650,50
Grundskolenämnden;SECURE A KEY;5566732730;6092214833;6199;Övriga fastighetskostnader;8 870,40
Grundskolenämnden;SECURE A KEY;5566732730;6092214833;6199;Övriga fastighetskostnader;3 801,60
Grundskolenämnden;SECURE A KEY;5566732730;6092214833;6199;Övriga fastighetskostnader;3 168,00
Nämnden för funktionsstöd;SECURE A KEY;5566732730;1611414788;7499;Övriga främmande tjänster;704,00
Nämnden för funktionsstöd;SECURE A KEY;5566732730;1611414785;6411;Förbrukningsinventarier;748,00
Nämnden för funktionsstöd;SECURE A KEY;5566732730;1611414790;6461;Förbrukningsmaterial;1 155,25
Äldre samt vård- och omsorgsnämnden;SECURE A KEY;5566732730;1601692314;6329;Hyra/leasing övriga inventarier;1 250,50
Äldre samt vård- och omsorgsnämnden;SECURE A KEY;5566732730;1601692322;7499;Övriga främmande tjänster;1 530,50
Idrotts-och föreningsnämnden;ASANTE ARKITEKTUR&DESIGN AB;5566741020;3931240030;7453;Tekniska konsulttjänster;24 530,50
Äldre samt vård- och omsorgsnämnden;EGERUP PRODUKTION AB;5566743810;1601647237;7499;Övriga främmande tjänster;30 000,00
Nämnden för funktionsstöd;STRUKTUREN USTN AB LÖVSTAGÅRDEN;5566744305;1611416341;4630;Köp av huvudverksamhet;92 008,00
Nämnden för funktionsstöd;STRUKTUREN USTN AB LÖVSTAGÅRDEN;5566744305;1611416342;4630;Köp av huvudverksamhet;117 397,00
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378475;6329;Hyra/leasing övriga inventarier;1 804,78
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378478;6182;Anläggn/reparation entrepr projektled;3 794,44
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378479;6329;Hyra/leasing övriga inventarier;2 447,15
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378480;6329;Hyra/leasing övriga inventarier;29 476,84
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378481;6329;Hyra/leasing övriga inventarier;9 899,92
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378482;6329;Hyra/leasing övriga inventarier;8 284,86
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378474;6329;Hyra/leasing övriga inventarier;4 963,97
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378476;6329;Hyra/leasing övriga inventarier;712,10
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378471;6329;Hyra/leasing övriga inventarier;1 211,99
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378472;6329;Hyra/leasing övriga inventarier;2 298,42
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378473;6329;Hyra/leasing övriga inventarier;1 211,99
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376476;7453;Tekniska konsulttjänster;31,96
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376481;7453;Tekniska konsulttjänster;31,96
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376482;7453;Tekniska konsulttjänster;21,64
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376466;7453;Tekniska konsulttjänster;4 736,88
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376465;7453;Tekniska konsulttjänster;23,97
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376479;7453;Tekniska konsulttjänster;31,96
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376463;6329;Hyra/leasing övriga inventarier;5 295,24
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376483;6329;Hyra/leasing övriga inventarier;4 047,20
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376469;6329;Hyra/leasing övriga inventarier;13 829,62
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376471;6329;Hyra/leasing övriga inventarier;657,52
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376478;6329;Hyra/leasing övriga inventarier;4 493,68
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376484;6329;Hyra/leasing övriga inventarier;951,90
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376487;6329;Hyra/leasing övriga inventarier;11 872,72
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601376464;6329;Hyra/leasing övriga inventarier;24 588,01
Kretslopp och Vatten;RAMUDDEN AB;5566746730;5601378477;7453;Tekniska konsulttjänster;4 440,89
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292091;7451;Administrativa konsulttjänster;31,96
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292095;7451;Administrativa konsulttjänster;27,30
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001290822;6329;Hyra/leasing övriga inventarier;195,10
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292110;6329;Hyra/leasing övriga inventarier;73 201,62
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292115;6329;Hyra/leasing övriga inventarier;1 208,08
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292116;6329;Hyra/leasing övriga inventarier;15 587,24
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292100;4101;Inköp anläggnings och underhållsmaterial;51,27
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292104;4101;Inköp anläggnings och underhållsmaterial;150,48
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292089;6329;Hyra/leasing övriga inventarier;15 510,48
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292099;4630;Köp av huvudverksamhet;21,64
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001290817;7511;Inhyrd personal;21 271,25
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001290825;6329;Hyra/leasing övriga inventarier;8 026,33
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001295476;6329;Hyra/leasing övriga inventarier;1 131,95
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001295472;7451;Administrativa konsulttjänster;1 893,65
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001295471;6329;Hyra/leasing övriga inventarier;8 026,33
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001295470;6329;Hyra/leasing övriga inventarier;33 135,17
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001295475;6329;Hyra/leasing övriga inventarier;14 612,78
Stadsmiljönämnden;RAMUDDEN AB;5566746730;4001292101;6329;Hyra/leasing övriga inventarier;12 532,88
